policy,batch,population,metric,group,prompt_denominator,request_denominator,numerator,rate,ties,request_all_success_numerator,order_sha256,bit_order_sha256,new_strict_numerator,new_strict_rate,new_request_all_strict_numerator,new_request_all_strict_rate,new_token_correct,new_token_denominator,new_token_accuracy,true_strict_numerator,true_strict_rate,true_request_all_strict_numerator,true_request_all_strict_rate,true_token_correct,true_token_denominator,true_token_accuracy,two_P_request_strict_n,two_P_request_strict_d
N4,55,suffix,PS,SUPERSEDED,2,1,1,0.5,0,0,d6be93e1a1a3f61a3433c7b16bcc1becc85ea0f4cf05ec23f332b224214a02d4,c3f1d4039cf4765638dccbf53eee05908e1c370b5ef9b58211d2174bdd9937dc,0,0.0,0,0.0,0,2,0.0,0,0.0,0,0.0,0,2,0.0,0,1
N4,55,suffix,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,0,0
N4,55,suffix,NS,ALL,5000,500,3616,0.7232,0,152,3888cf778c56fc9e67dbb8321aff30a83076c58fd78e90e9d007d7e043109456,6e9f1c6e38aad8146ab31e6911d12ec8990deb0b34a336b6128a0da3c69a44ee,224,0.0448,0,0.0,293,5070,0.057790927021696255,579,0.1158,0,0.0,639,5060,0.12628458498023715,,
N4,55,suffix,NS,ACTIVE_TARGET,4990,499,3607,0.7228456913827656,0,152,14c29f67ddea9384cef0334864f7906d4ffb3138d769f5a1eae5b7db4cd66cd3,9db56d282c1c5b0b847599df0af760017932f5015174df009a1b530b28ce6054,224,0.044889779559118236,0,0.0,293,5060,0.05790513833992095,579,0.1160320641282565,0,0.0,639,5050,0.12653465346534654,,
N4,55,suffix,NS,SUPERSEDED,10,1,9,0.9,0,0,4c92c36935f7e06b2d99740b10544efaf8efd1872aac68c301ffdad0d86cc14d,1a701ffdd806ed90c3fbcb2663ccc0ddb58f086f237aa3803ba058bcb35bf716,0,0.0,0,0.0,0,10,0.0,0,0.0,0,0.0,0,10,0.0,,
N4,55,suffix,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,,
N4,55,first_suffix500,RS,ALL,500,500,500,1.0,0,500,cd51ffcc82e26a0ea707888f7a025fe3a874c189e773a3e8cb4a59ee03191b4a,6e91db249630ec95c8b12fdd530d25176be43c530efa9f3741816906704f2b85,497,0.994,497,0.994,504,507,0.9940828402366864,0,0.0,0,0.0,6,506,0.011857707509881422,,
N4,55,first_suffix500,PS,ALL,1000,500,971,0.971,0,476,1fa60daba09234d0046a195f933eb30fbe00efb6f5cce0b08eb081ab593377bb,eadcaa82b6d6a27b4799ffaa70f3bd6fe5cd800b84079e44dc319a3acd3b1d71,712,0.712,279,0.558,725,1014,0.7149901380670611,1,0.001,0,0.0,12,1012,0.011857707509881422,279,500
N4,55,first_suffix500,NS,ALL,5000,500,3616,0.7232,0,152,3888cf778c56fc9e67dbb8321aff30a83076c58fd78e90e9d007d7e043109456,6e9f1c6e38aad8146ab31e6911d12ec8990deb0b34a336b6128a0da3c69a44ee,224,0.0448,0,0.0,293,5070,0.057790927021696255,579,0.1158,0,0.0,639,5060,0.12628458498023715,,
N4,56,current,RS,ALL,100,100,100,1.0,0,100,edc8150be6b620d66705a8f6242dd6cad3c49614014f74057b1e6bf7c38dfabe,ab84a6943b4514cccfac181656a4aac89d48de18efeeced161c191b0a094f4e1,99,0.99,99,0.99,104,105,0.9904761904761905,0,0.0,0,0.0,3,104,0.028846153846153848,,
N4,56,current,PS,ALL,200,100,189,0.945,0,92,dafde2ff55dc7d5f053c964c17c4d7eb217f89f4adc564346ec5337ca3279709,1fa7a9f0c89bd495d52937be8254858bcc8c03651e94dca178ee85c3a81e4eed,139,0.695,56,0.56,149,210,0.7095238095238096,3,0.015,0,0.0,11,208,0.052884615384615384,56,100
N4,56,current,NS,ALL,1000,100,685,0.685,0,26,00389932588b925828f401d92373e87f3da998ab87ac9d2ce7cbf8239815a29c,6fedcd47d63af9ea828538be675b30940fa0f5a16d2303cc897710295ab9ad31,46,0.046,0,0.0,95,1050,0.09047619047619047,92,0.092,0,0.0,132,1040,0.12692307692307692,,
N4,56,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,125,0.9765625,125,0.9765625,125,128,0.9765625,0,0.0,0,0.0,0,128,0.0,,
N4,56,historical,RS,ACTIVE_TARGET,124,124,124,1.0,0,124,42205eaaa54bc134286058569563a5fd3947a246e604d53104f8ec1fa2e7c8c4,150786e9b79536f282a59aac9dbf153d0b81113f16bba40d37a26a340e9fc75e,123,0.9919354838709677,123,0.9919354838709677,123,124,0.9919354838709677,0,0.0,0,0.0,0,124,0.0,,
N4,56,historical,RS,SUPERSEDED,4,4,4,1.0,0,4,fdb2ce97a1f4c2950b450f0cb6b4295a515aa3c7d6060bbcbe0710517968f895,d595541fc3518759793416c68e211d8383688498b8a6ce23a74c78cc703a317e,2,0.5,2,0.5,2,4,0.5,0,0.0,0,0.0,0,4,0.0,,
N4,56,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,,
N4,56,historical,PS,ALL,256,128,251,0.98046875,0,123,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,6a841b456ba8899a78744763a635c058cf7341b8976a422557f7e26b608b8b3f,176,0.6875,64,0.5,176,256,0.6875,0,0.0,0,0.0,0,256,0.0,64,128
N4,56,historical,PS,ACTIVE_TARGET,248,124,245,0.9879032258064516,0,121,3791f82e104a2ada4b398dc1db2a2264fb0af62a4e4bf6aef0a086422f32f1f0,e8bde470c5f54137d8a527bed7e9c2833ee52eb0574aabbcc0b457ff2570b13c,175,0.7056451612903226,64,0.5161290322580645,175,248,0.7056451612903226,0,0.0,0,0.0,0,248,0.0,64,124
N4,56,historical,PS,SUPERSEDED,8,4,6,0.75,0,2,62062e6cb49887f32a1c76fdf17b099924e6047363e07cb4722f9c3296834b1c,b8a294f00f58945c4b2e7c769967b5694a66c8fb997582bf04d993c4a7d85ff2,1,0.125,0,0.0,1,8,0.125,0,0.0,0,0.0,0,8,0.0,0,4
N4,56,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,0,0
N4,56,historical,NS,ALL,1280,128,875,0.68359375,0,37,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,163d6cf48e27f502b70d2a9f7cfa8285652426ca5ff43ca9d5e77225434c0ad3,76,0.059375,0,0.0,76,1280,0.059375,144,0.1125,0,0.0,144,1280,0.1125,,
N4,56,historical,NS,ACTIVE_TARGET,1240,124,853,0.6879032258064516,0,36,a5877f0728f82ce6c3766b9a09a6887ba7c195abf4b87c8d0f6257a5d1f4382a,6887c5befcb84c8a3a20c41f301384ddabc97f606832334e0bfb46214dd2a1b4,76,0.06129032258064516,0,0.0,76,1240,0.06129032258064516,144,0.11612903225806452,0,0.0,144,1240,0.11612903225806452,,
N4,56,historical,NS,SUPERSEDED,40,4,22,0.55,0,1,c783b8eee87ee1f8bdc0657262a67cfe71155effba81fc0256ecd9a309a7cf8c,c61ecfee4fee3d66e90bf0d22f0ee493340f63f282e8cc61c9de6cf43b3df769,0,0.0,0,0.0,0,40,0.0,0,0.0,0,0.0,0,40,0.0,,
N4,56,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,,
N4,57,current,RS,ALL,100,100,100,1.0,0,100,7aee12d22eb2fef2e76faa40edcd5a76fa446e3fe63f32d22936839f6e586725,0c701b5e7b1789e559230d5346087f14474c0172988db4962dec0aa96305239c,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,1,101,0.009900990099009901,,
N4,57,current,PS,ALL,200,100,197,0.985,0,97,5040fe0bd85ff1b57a9a162dfa313c08220d637955e21b88f756be6aa2aeca23,b860f65b56c96e74f1b81e1e2f9a1a1734fdd607058288f29db9a4109fb3fdf8,146,0.73,57,0.57,146,200,0.73,0,0.0,0,0.0,1,202,0.0049504950495049506,57,100
N4,57,current,NS,ALL,1000,100,730,0.73,0,35,1de380b85496b24dd4bafdbe1c7117315b8fdd6afb86dc65f018dd7b5e696b1f,1bf53f6d900a74fbad83935e86d469bdcc23d64d6209e34827cd1f567c5567ba,38,0.038,0,0.0,38,1000,0.038,96,0.096,0,0.0,106,1010,0.10495049504950495,,
N4,57,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,124,0.96875,124,0.96875,124,128,0.96875,0,0.0,0,0.0,0,128,0.0,,
N4,57,historical,RS,ACTIVE_TARGET,123,123,123,1.0,0,123,bf365f7255b37f55d30f4b586a3c200713377d76730762a59f21f449acec0e52,91afc99f1d29a5487f3b064adead82f38c3e042056d2efc23eb4a790b74eda13,122,0.991869918699187,122,0.991869918699187,122,123,0.991869918699187,0,0.0,0,0.0,0,123,0.0,,
N4,57,historical,RS,SUPERSEDED,5,5,5,1.0,0,5,3fed3054e520047218b591237b715abb7cfd2aeec4b15c0dc70ff6f874d210cb,cc5484e6ffe445042d66b3c1d8354cd35323ebae32d3c2132347f58b3935b3d3,2,0.4,2,0.4,2,5,0.4,0,0.0,0,0.0,0,5,0.0,,
N4,57,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,,
N4,57,historical,PS,ALL,256,128,250,0.9765625,0,122,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,e806746edbb20a7f5426a40b0f9c865951e7b82b0a544ad9d29fcf976317f8ee,179,0.69921875,67,0.5234375,179,256,0.69921875,0,0.0,0,0.0,0,256,0.0,67,128
N4,57,historical,PS,ACTIVE_TARGET,246,123,243,0.9878048780487805,0,120,f99a73ea7daff5a354dc12c9ca9b8c8a31d138551bd0ada98b9c295dc3361a63,598d1294ebfcf90d9b4d14e862aa6b3be69685eb84085e689dfab1dd17bf2fbe,179,0.7276422764227642,67,0.5447154471544715,179,246,0.7276422764227642,0,0.0,0,0.0,0,246,0.0,67,123
N4,57,historical,PS,SUPERSEDED,10,5,7,0.7,0,2,570ef4d09ebf6c9af11a77e1dfd0bd09118722854386e14c5c5c0740fb4b7e8e,67a95b1acde38d62546ca8d12ae3eb2da5c870b476afb1bc0d8368842a581a8f,0,0.0,0,0.0,0,10,0.0,0,0.0,0,0.0,0,10,0.0,0,5
N4,57,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,0,0
N4,57,historical,NS,ALL,1280,128,872,0.68125,0,35,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,dd327cacbab91fc10ef84bfa89e82e266ff18b0afe835f651a22decc2593c854,74,0.0578125,0,0.0,74,1280,0.0578125,140,0.109375,0,0.0,140,1280,0.109375,,
N4,57,historical,NS,ACTIVE_TARGET,1230,123,844,0.6861788617886179,0,34,e5d3b14bf005c49ef53a8a55bfa49c794af3462e754ec07543613fc8dc4b5bab,3c3bc06abc3e0b3c69c5b71a67fbb5a16fde5b3cc6a6b14c336cf6f1b3fee4cb,74,0.06016260162601626,0,0.0,74,1230,0.06016260162601626,140,0.11382113821138211,0,0.0,140,1230,0.11382113821138211,,
N4,57,historical,NS,SUPERSEDED,50,5,28,0.56,0,1,912c1306110e50e4be348778f1e55b02fe3ec2d68a64383c5dffdcde7229bfb2,def2d1469cc8f8a29a33e834cabb882c0542d2f68cec0941cdcf48e21ccc7cac,0,0.0,0,0.0,0,50,0.0,0,0.0,0,0.0,0,50,0.0,,
N4,57,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,,
N4,58,current,RS,ALL,100,100,100,1.0,0,100,6b7d5341651e255659ecb52125cb91ef266370136f40464d32d45a5455c8bbb5,0a0632217c8637d82f19087db7ce5351aa0e004a04fd1f7b3e440beb923b48f0,98,0.98,98,0.98,99,101,0.9801980198019802,0,0.0,0,0.0,4,104,0.038461538461538464,,
N4,58,current,PS,ALL,200,100,195,0.975,0,95,687a45f615977f84eeffdcae47935948a4518122f7d2f1c603dfc3d3e7988e04,16ab4ce0772075f6f8cade87018bc5f8e9118ef3f590d183b09a0071759fa9b0,135,0.675,53,0.53,137,202,0.6782178217821783,0,0.0,0,0.0,7,208,0.03365384615384615,53,100
N4,58,current,NS,ALL,1000,100,712,0.712,0,23,c461f5f9f480254be5eb7d9f79c927f78bbf47b9cbf5018a3b226446f5a94b7d,8f44f34327ad61362658bbd5edc64ceccd17ad692cc20d49ccdfa39b4d3b5bf2,40,0.04,0,0.0,50,1010,0.04950495049504951,124,0.124,0,0.0,164,1040,0.1576923076923077,,
N4,58,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,123,0.9609375,123,0.9609375,123,128,0.9609375,0,0.0,0,0.0,0,128,0.0,,
N4,58,historical,RS,ACTIVE_TARGET,123,123,123,1.0,0,123,bf365f7255b37f55d30f4b586a3c200713377d76730762a59f21f449acec0e52,91afc99f1d29a5487f3b064adead82f38c3e042056d2efc23eb4a790b74eda13,121,0.983739837398374,121,0.983739837398374,121,123,0.983739837398374,0,0.0,0,0.0,0,123,0.0,,
N4,58,historical,RS,SUPERSEDED,5,5,5,1.0,0,5,3fed3054e520047218b591237b715abb7cfd2aeec4b15c0dc70ff6f874d210cb,cc5484e6ffe445042d66b3c1d8354cd35323ebae32d3c2132347f58b3935b3d3,2,0.4,2,0.4,2,5,0.4,0,0.0,0,0.0,0,5,0.0,,
N4,58,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,,
N4,58,historical,PS,ALL,256,128,250,0.9765625,0,122,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,e806746edbb20a7f5426a40b0f9c865951e7b82b0a544ad9d29fcf976317f8ee,177,0.69140625,65,0.5078125,177,256,0.69140625,0,0.0,0,0.0,0,256,0.0,65,128
N4,58,historical,PS,ACTIVE_TARGET,246,123,243,0.9878048780487805,0,120,f99a73ea7daff5a354dc12c9ca9b8c8a31d138551bd0ada98b9c295dc3361a63,598d1294ebfcf90d9b4d14e862aa6b3be69685eb84085e689dfab1dd17bf2fbe,176,0.7154471544715447,65,0.5284552845528455,176,246,0.7154471544715447,0,0.0,0,0.0,0,246,0.0,65,123
N4,58,historical,PS,SUPERSEDED,10,5,7,0.7,0,2,570ef4d09ebf6c9af11a77e1dfd0bd09118722854386e14c5c5c0740fb4b7e8e,67a95b1acde38d62546ca8d12ae3eb2da5c870b476afb1bc0d8368842a581a8f,1,0.1,0,0.0,1,10,0.1,0,0.0,0,0.0,0,10,0.0,0,5
N4,58,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,0,0
N4,58,historical,NS,ALL,1280,128,858,0.6703125,0,34,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,5778a559e7828d1f0e76df19d03ed932e0c37874bc3325804da9e0fe409c8cf3,79,0.06171875,0,0.0,79,1280,0.06171875,134,0.1046875,0,0.0,134,1280,0.1046875,,
N4,58,historical,NS,ACTIVE_TARGET,1230,123,831,0.675609756097561,0,33,e5d3b14bf005c49ef53a8a55bfa49c794af3462e754ec07543613fc8dc4b5bab,8727d6e13ce2dfcd2a74e51a6a098a60bce5243ee8f5a997a595cd18afbafa18,79,0.06422764227642276,0,0.0,79,1230,0.06422764227642276,134,0.10894308943089431,0,0.0,134,1230,0.10894308943089431,,
N4,58,historical,NS,SUPERSEDED,50,5,27,0.54,0,1,912c1306110e50e4be348778f1e55b02fe3ec2d68a64383c5dffdcde7229bfb2,e75466a7721f85e6e6da474692c22e77563db0adcd38f68d006b768e90b88b5f,0,0.0,0,0.0,0,50,0.0,0,0.0,0,0.0,0,50,0.0,,
N4,58,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,,
N4,59,current,RS,ALL,100,100,100,1.0,0,100,b1762585e08c2fed4c5164e290388defa08e04afbc7898c700b8fc1ab4c69a48,426b047740fec0f24eb08d88f6563dab02828b448370e5d0b3b4923fc0d8d14e,99,0.99,99,0.99,102,103,0.9902912621359223,0,0.0,0,0.0,1,101,0.009900990099009901,,
N4,59,current,PS,ALL,200,100,194,0.97,0,95,21db778346c335ac09473c556736b090c6cc6dc6ea4db1a6fb9a4fe46d09b4a7,96ad830e0030ecd1e25249fa0a1787454f07357f65f4eb0c2acfd798b11f6e7c,139,0.695,55,0.55,145,206,0.7038834951456311,1,0.005,0,0.0,3,202,0.01485148514851485,55,100
N4,59,current,NS,ALL,1000,100,673,0.673,0,22,e4d7f8c0a3016c7c148fd8cda3db2f5330ae9787480f0af8783da1cf893a64c5,bf87e40f66d8106e947e2cb8793ee69f50edb818c69d5b290ee03fbb7cf817e5,51,0.051,0,0.0,81,1030,0.07864077669902912,107,0.107,0,0.0,115,1010,0.11386138613861387,,
N4,59,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,123,0.9609375,123,0.9609375,123,128,0.9609375,0,0.0,0,0.0,0,128,0.0,,
N4,59,historical,RS,ACTIVE_TARGET,123,123,123,1.0,0,123,bf365f7255b37f55d30f4b586a3c200713377d76730762a59f21f449acec0e52,91afc99f1d29a5487f3b064adead82f38c3e042056d2efc23eb4a790b74eda13,121,0.983739837398374,121,0.983739837398374,121,123,0.983739837398374,0,0.0,0,0.0,0,123,0.0,,
N4,59,historical,RS,SUPERSEDED,5,5,5,1.0,0,5,3fed3054e520047218b591237b715abb7cfd2aeec4b15c0dc70ff6f874d210cb,cc5484e6ffe445042d66b3c1d8354cd35323ebae32d3c2132347f58b3935b3d3,2,0.4,2,0.4,2,5,0.4,0,0.0,0,0.0,0,5,0.0,,
N4,59,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,,
N4,59,historical,PS,ALL,256,128,250,0.9765625,0,122,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,e806746edbb20a7f5426a40b0f9c865951e7b82b0a544ad9d29fcf976317f8ee,181,0.70703125,67,0.5234375,181,256,0.70703125,0,0.0,0,0.0,0,256,0.0,67,128
N4,59,historical,PS,ACTIVE_TARGET,246,123,243,0.9878048780487805,0,120,f99a73ea7daff5a354dc12c9ca9b8c8a31d138551bd0ada98b9c295dc3361a63,598d1294ebfcf90d9b4d14e862aa6b3be69685eb84085e689dfab1dd17bf2fbe,180,0.7317073170731707,67,0.5447154471544715,180,246,0.7317073170731707,0,0.0,0,0.0,0,246,0.0,67,123
N4,59,historical,PS,SUPERSEDED,10,5,7,0.7,0,2,570ef4d09ebf6c9af11a77e1dfd0bd09118722854386e14c5c5c0740fb4b7e8e,67a95b1acde38d62546ca8d12ae3eb2da5c870b476afb1bc0d8368842a581a8f,1,0.1,0,0.0,1,10,0.1,0,0.0,0,0.0,0,10,0.0,0,5
N4,59,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,0,0
N4,59,historical,NS,ALL,1280,128,859,0.67109375,0,36,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,776feec3176343e3a5c161359c910cd5e833d7bc408ad5ea7ac8e25aa7a87ac2,75,0.05859375,0,0.0,75,1280,0.05859375,135,0.10546875,0,0.0,135,1280,0.10546875,,
N4,59,historical,NS,ACTIVE_TARGET,1230,123,832,0.6764227642276422,0,35,e5d3b14bf005c49ef53a8a55bfa49c794af3462e754ec07543613fc8dc4b5bab,5e6f18e9cf48ce7898a8352995ece76ca10bf3b4b226183656178157987b0c0f,75,0.06097560975609756,0,0.0,75,1230,0.06097560975609756,135,0.10975609756097561,0,0.0,135,1230,0.10975609756097561,,
N4,59,historical,NS,SUPERSEDED,50,5,27,0.54,0,1,912c1306110e50e4be348778f1e55b02fe3ec2d68a64383c5dffdcde7229bfb2,e75466a7721f85e6e6da474692c22e77563db0adcd38f68d006b768e90b88b5f,0,0.0,0,0.0,0,50,0.0,0,0.0,0,0.0,0,50,0.0,,
N4,59,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,,
N4,60,current,RS,ALL,100,100,100,1.0,0,100,4bbefbfca48174e9b05c32077efdc9b2d4cf4fc8d0d3427fddde13f4a9de57e4,42ff857bdcba0f1327e6a16facd8bbb79664d4d3d5cfe725c9c6be1a207e4938,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,0,101,0.0,,
N4,60,current,PS,ALL,200,100,195,0.975,0,96,841dd06b98c1b48d7ef0af7a2ae7d14515ec2128551748c7122856e635e71dae,4bfb2b3c40a2b93764a8c4c7a0acc190e8fd0bf55acc31441f3f82f7dc9a048f,155,0.775,68,0.68,155,200,0.775,0,0.0,0,0.0,1,202,0.0049504950495049506,68,100
N4,60,current,NS,ALL,1000,100,734,0.734,0,30,2fa78466e1ecb466a066aec3ad38039f88bc7e09c80b645e29c6c8b8dfd6de99,9fad9a3dae5649d4b4655c17549e1e327b443d6de72affc4a9ea8b6bda9225e9,50,0.05,0,0.0,50,1000,0.05,114,0.114,0,0.0,120,1010,0.1188118811881188,,
N4,60,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,123,0.9609375,123,0.9609375,123,128,0.9609375,0,0.0,0,0.0,0,128,0.0,,
N4,60,historical,RS,ACTIVE_TARGET,123,123,123,1.0,0,123,bf365f7255b37f55d30f4b586a3c200713377d76730762a59f21f449acec0e52,91afc99f1d29a5487f3b064adead82f38c3e042056d2efc23eb4a790b74eda13,121,0.983739837398374,121,0.983739837398374,121,123,0.983739837398374,0,0.0,0,0.0,0,123,0.0,,
N4,60,historical,RS,SUPERSEDED,5,5,5,1.0,0,5,3fed3054e520047218b591237b715abb7cfd2aeec4b15c0dc70ff6f874d210cb,cc5484e6ffe445042d66b3c1d8354cd35323ebae32d3c2132347f58b3935b3d3,2,0.4,2,0.4,2,5,0.4,0,0.0,0,0.0,0,5,0.0,,
N4,60,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,,
N4,60,historical,PS,ALL,256,128,250,0.9765625,0,122,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,e806746edbb20a7f5426a40b0f9c865951e7b82b0a544ad9d29fcf976317f8ee,181,0.70703125,68,0.53125,181,256,0.70703125,0,0.0,0,0.0,0,256,0.0,68,128
N4,60,historical,PS,ACTIVE_TARGET,246,123,243,0.9878048780487805,0,120,f99a73ea7daff5a354dc12c9ca9b8c8a31d138551bd0ada98b9c295dc3361a63,598d1294ebfcf90d9b4d14e862aa6b3be69685eb84085e689dfab1dd17bf2fbe,180,0.7317073170731707,68,0.5528455284552846,180,246,0.7317073170731707,0,0.0,0,0.0,0,246,0.0,68,123
N4,60,historical,PS,SUPERSEDED,10,5,7,0.7,0,2,570ef4d09ebf6c9af11a77e1dfd0bd09118722854386e14c5c5c0740fb4b7e8e,67a95b1acde38d62546ca8d12ae3eb2da5c870b476afb1bc0d8368842a581a8f,1,0.1,0,0.0,1,10,0.1,0,0.0,0,0.0,0,10,0.0,0,5
N4,60,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,,0,0
N4,60,historical,NS,ALL,1280,128,852,0.665625,0,35,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,ce5378722dd371ed03ec36f07b43da421fbe4dd08df49619b515b9296a36e4f2,79,0.06171875,0,0.0,79,1280,0.06171875,133,0.10390625,0,0.0,133,1280,0.10390625,,
