actual,error,expected,path,requirement,sha256,status
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/native-r4/native-scale-0.75-train.json,Early/native-scale-0.75/observed-train-terms,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/native-r4/native-scale-1.25-train.json,Early/native-scale-1.25/observed-train-terms,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/native-r4/N-generation.json,Early/N-generation60,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/native-r4/native-scale-0.25-curve.json,Early/native-scale-0.25,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/native-r4/native-scale-0.5-curve.json,Early/native-scale-0.5,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/native-r4/native-scale-0.75-curve.json,Early/native-scale-0.75,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/native-r4/native-scale-1.25-curve.json,Early/native-scale-1.25,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/terminal.json,Early/B/0.02/terminal,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/endpoint.pt,Early/B/0.02/endpoint-bytes,7fab35dbee29c71908d4a5b49678d800d4a96b1949636e28fe21e9111623e752,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/snapshot-000.pt,Early/B/0.02/snapshot0,79e64d3734a6241973a84f0da91d0e7456651d55a6cfb5ff8ec1df20862afb67,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/snapshot-001.pt,Early/B/0.02/snapshot1,6e2c507c8c2aa6076159fbb6d5eb38943343881263f5cb106adf016426845ca9,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/snapshot-002.pt,Early/B/0.02/snapshot2,ff7b743ff82109e1762cb05754d2a09fe9f834a48b114390acae470852c98d06,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/snapshot-004.pt,Early/B/0.02/snapshot4,28bf78a27724ecbd4e89de75701a56ca553c890bb4bcc850c3fdb0bd14c6c4eb,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/snapshot-008.pt,Early/B/0.02/snapshot8,ff56b0d9148aff913a926aabfc12897cd9db776c345db2276685ebcc7660f791,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/snapshot-016.pt,Early/B/0.02/snapshot16,c96af925a3d6f2e78babd20822fd620d2a9d33c902293536cfa77ee0e15085e7,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/snapshot-024.pt,Early/B/0.02/snapshot24,7fe874e0a682875c9bb852657062792afc4225d2f1a218387058936ed90dff36,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/snapshot-032.pt,Early/B/0.02/snapshot32,05af7fed0682e10fc188994093173097b3fa6b59947961742fcf5cf4425d0607,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-001.json,Early/B/0.02/step1,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-002.json,Early/B/0.02/step2,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-003.json,Early/B/0.02/step3,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-004.json,Early/B/0.02/step4,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-005.json,Early/B/0.02/step5,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-006.json,Early/B/0.02/step6,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-007.json,Early/B/0.02/step7,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-008.json,Early/B/0.02/step8,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-009.json,Early/B/0.02/step9,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-010.json,Early/B/0.02/step10,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-011.json,Early/B/0.02/step11,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-012.json,Early/B/0.02/step12,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-013.json,Early/B/0.02/step13,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-014.json,Early/B/0.02/step14,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-015.json,Early/B/0.02/step15,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-016.json,Early/B/0.02/step16,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-017.json,Early/B/0.02/step17,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-018.json,Early/B/0.02/step18,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-019.json,Early/B/0.02/step19,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-020.json,Early/B/0.02/step20,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-021.json,Early/B/0.02/step21,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-022.json,Early/B/0.02/step22,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-023.json,Early/B/0.02/step23,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-024.json,Early/B/0.02/step24,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-025.json,Early/B/0.02/step25,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-026.json,Early/B/0.02/step26,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-027.json,Early/B/0.02/step27,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-028.json,Early/B/0.02/step28,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-029.json,Early/B/0.02/step29,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-030.json,Early/B/0.02/step30,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-031.json,Early/B/0.02/step31,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/step-032.json,Early/B/0.02/step32,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/eval-004.json,Early/B/0.02/eval4,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/eval-008.json,Early/B/0.02/eval8,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/eval-016.json,Early/B/0.02/eval16,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/eval-024.json,Early/B/0.02/eval24,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/B-alpha-0.02/eval-032.json,Early/B/0.02/eval32,,PASS
,,,,Early/B/candidate-grid,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-B-r4/selected-generation.json,Early/B/selected-generation60,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/terminal.json,Early/C/0.02/terminal,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/endpoint.pt,Early/C/0.02/endpoint-bytes,9d3583dff7a55d9bbbde69553b97813b28407c152f367eb9e01517efd193eb8d,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/snapshot-000.pt,Early/C/0.02/snapshot0,aff8c4a6a69f0e64ca665575c67447e1b981c5a97fcca19432858d666e9b025f,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/snapshot-001.pt,Early/C/0.02/snapshot1,18f946ce220a51ed211c30f0ea89106f32c5bf808117e2b8a3f950e990098820,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/snapshot-002.pt,Early/C/0.02/snapshot2,c7900884b8d5b1cb93ec32d99af85b0f2812458fb01657f7cd33516ec0a9bd9a,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/snapshot-004.pt,Early/C/0.02/snapshot4,9bb6797d8e1fe7847574c6c56defd765d13119342339df887478663718062d2a,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/snapshot-008.pt,Early/C/0.02/snapshot8,ca8b1de7f0ced85492a805582771d15fef0d6007c7c27c531dc74ccddc65563e,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/snapshot-016.pt,Early/C/0.02/snapshot16,7b4ab14e255199c69352d9cf31b2c31dfb5ab8ec8af64ce24f73a7bfa2fe8195,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/snapshot-024.pt,Early/C/0.02/snapshot24,b07cead0af6c2564e385f7b4db70bb8bb462284ba87556944c9def574fb8a89f,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/snapshot-032.pt,Early/C/0.02/snapshot32,0fe08baa58872bfa0d40ca9c52903f2bced379c18f485b2e35cb46b4244fd513,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-001.json,Early/C/0.02/step1,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-002.json,Early/C/0.02/step2,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-003.json,Early/C/0.02/step3,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-004.json,Early/C/0.02/step4,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-005.json,Early/C/0.02/step5,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-006.json,Early/C/0.02/step6,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-007.json,Early/C/0.02/step7,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-008.json,Early/C/0.02/step8,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-009.json,Early/C/0.02/step9,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-010.json,Early/C/0.02/step10,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-011.json,Early/C/0.02/step11,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-012.json,Early/C/0.02/step12,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-013.json,Early/C/0.02/step13,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-014.json,Early/C/0.02/step14,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-015.json,Early/C/0.02/step15,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-016.json,Early/C/0.02/step16,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-017.json,Early/C/0.02/step17,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-018.json,Early/C/0.02/step18,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-019.json,Early/C/0.02/step19,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-020.json,Early/C/0.02/step20,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-021.json,Early/C/0.02/step21,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-022.json,Early/C/0.02/step22,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-023.json,Early/C/0.02/step23,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-024.json,Early/C/0.02/step24,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-025.json,Early/C/0.02/step25,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-026.json,Early/C/0.02/step26,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-027.json,Early/C/0.02/step27,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-028.json,Early/C/0.02/step28,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-029.json,Early/C/0.02/step29,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-030.json,Early/C/0.02/step30,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-031.json,Early/C/0.02/step31,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/step-032.json,Early/C/0.02/step32,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/eval-004.json,Early/C/0.02/eval4,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/eval-008.json,Early/C/0.02/eval8,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/eval-016.json,Early/C/0.02/eval16,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/eval-024.json,Early/C/0.02/eval24,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/C-alpha-0.02/eval-032.json,Early/C/0.02/eval32,,PASS
,,,,Early/C/candidate-grid,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Early/direct-C-r4/selected-generation.json,Early/C/selected-generation60,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Late/native-r4/terminal.json,Late/native-terminal,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Late/native-r4/prepared-receipt.json,Late/prepared,,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/A/Late/native-r4/prepared.pt,Late/prepared-bytes,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101,PASS
